,Masechet,Daf,Line,Perek,Comment
395,Bekhorot,41,0,מעשר בהמה,פשוט זכר קדוש במתנות - מעשר וקדשים נוהגין בפשוט ואינם צריכין להיות זכרים וצריכים להקדישם בידים ואינם ממתנות כהונה ומעשר ושלמים נאכלין לבעלים כדמפרש בפרק מעשר בהמה (לקמן בכורות דף נו.) דמעשר הוי שלמים אבל בכור לאו פשוט הוא ואינו נוהג אלא בזכרים ואין צריך להקדישו דמרחם קדוש וממתנות כהונה הוא:
396,Bekhorot,42,3,בהמה המקשה,כשל ערב - משהעגיל ראש כפיקה של ערב ואי לאו טמא בלועה היא ולא מטמיא כדתנן בהמה שמת עוברה בתוך מעיה והושיט הרועה את ידו ונגע בו טהור בפרק בהמה המקשה (חולין דף ע:):
397,Bekhorot,44,1,הקומץ רבה,דאי אפשר לשחוטה שתיעשה נבילה - ומאן דגריס שאי אפשר לנבילה שתיעשה שחוטה שבשתא היא דהא אפשר לנבילה שתהא לה תורת שחוטה שלא תטמא כלום כגון כי מסרחא לה פרחה טומאה מינה כדאמרינן לקמן הראויה לגר קרויה נבילה והכי מפרש במנחות בפרק הקומץ רבה: 
398,Bekhorot,50,2,בכל מערבין,אבל - באמת וחבירו בעירובין בפרק בכל מערבין (עירובין דף לח.) בסופו:
399,Bekhorot,51,0,רבי ישמעאל,גמ' מלאתך ודמעך וגו' - וסמיך ליה וכן תעשה לשורך לצאנך וגו' ודרשינן הכי בכור בניך תתן לי וכן לצאנך דכי היכי דבכור בניך מצותו לאחר שלשים כדכתיב (במדבר י״ח:ט״ו-ט״ז) ופדויו מבן חדש תפדה אף בכור צאן לאחר שלשים. מלאתך ודמעך דהיינו בכורים כן לשורך דכי היכי דבכורים לאחר חמשים שהרי בפסח התבואה מתבשלת ואין מביאין בכורים עד שיביאו שתי הלחם בעצרת כדאמרינן בפרק רבי ישמעאל (מנחות סח:):
400,Bekhorot,52,2,הזרוע והלחיים,תיתחל קדושתייהו אארבעה זוזי - דיהיב אבי אמו דהיינו ד' זוזי ואתי למינהג בהו מנהג דחולין שלא יאכלם בצלי ובחרדל כדינם המפורש בפרק הזרוע והלחיים והקיבה (חולין דף קלב:) ומשום הכי לא תנינהו. והאי דנקט ובכולן הכי קאמר ובכולן התרומות והמעשרות יש בהן טובת הנאה:
401,Bekhorot,55,0,הגוזל עצים,"גמ' ר""מ דאין דינא דגרמי - בב""ק בפרק הגוזל עצים (בבא קמא דף ק.) מחיצת הכרם שנפרצה אומר לו גדור נתייאש הימנה ולא גדרה הרי זה קידש וחייב באחריותו. גרמי דגרם לאסור תבואתו של חבירו:"
402,Bekhorot,56,1,חומר בקודש,כדרב יהודה מנפח אדם בית הפרס והולך - דעצם כשעורה מטמא במגע ובמשא ולא באהל וכי מנפח ליה מדחיא מקמיה ולא נגע ביה ומיהו בתרומה לא מצי אכיל דאמרינן בחגיגה בפרק חומר בקודש (חגיגה דף כה:) בודקין לעושי פסח ואין בודקין לאוכלי תרומה וההוא בודקין מפרש התם דבהך בדיקה דבית הפרס קאמר:
403,Bekhorot,60,1,כל פסולי המוקדשין,וחד מי מהימן - להתיר בכור ואפילו של אחרים והאנן תנן לקמן בפרק כל פסולי המוקדשין (בכורות דף לו:) בכור שניסמית עינו ונקטעה ידו הרי זה ישחט על פי שלשה בני הכנסת:
404,Bekhorot,60,0,נערה המאורסה,כדאמר רב חסדא אמר רבי יוחנן ביחיד מומחה - במסכת נדרים בפרק נערה המאורסה (נדרים דף עח.):
405,Bekhorot,72,2,עד כמה,"כר' יהודה - דאמרינן בפרק עד כמה (לעיל בכורות כח.) השוחט את הבכור ואחר כך הראה את מומו רבי יהודה מתיר:
"
406,Bekhorot,77,1,התכלת,אחד מארבעה בטפח - לפי שאין האצבעות שוות דאמרינן במנחות בפרק התכלת (מנחות דף מא:) טפח דאורייתא ד' אצבעות בגודל שית בקטנה חמש (ותילתא באצבע) וקאמר הכא דהיכא דהזכירו חכמים באצבע אחד מארבע בטפח של כל אדם בעינן והיינו גודל:
407,Bekhorot,78,0,שתי הלחם,שושן הבירה - יציע שעשוי על שער מזרח ומקרי שושן הבירה במנחות בפרק שתי הלחם (מנחות דף צח.):
408,Bekhorot,82,0,יש בקרבנות,לא קדושין בתמורה - כלומר אפילו תמורה שחלה על בעל מום קבוע אינה חלה עליהן וטעמא מפרש במסכת תמורה בפרק יש בקרבנות (תמורה דף יז.):
409,Bekhorot,88,1,יוצא דופן,"מטמא במגע ובמשא ובאהל - וכגון שיש בה בשר קצת ולא כזית דאי הוה בה כזית בשר אפי' אינה נספרת או אין בה עצם נמי הוה מטמא באהל דהא כזית מן המת מטמא באהל ואי לא הוה בשר כלל אפילו נספרת נמי דחשיב אבר לא מטמא באהל דאין עצמות מטמאין באהל אלא רוב בנין או רוב מנין או רובע הקב אבל השתא דאיכא מקצת בשר מטמא אע""ג דליכא כזית הואיל ונספרת על גב היד דחשיב אבר דהכי אמרינן במס' נדה בפרק יוצא דופן (נדה דף מג:) האברים אין להם שיעור אפילו פחות מכזית מן הנבילה ופחות מכזית מן המת:"
410,Bekhorot,89,2,אמרו לו,"דבש - מי""ד בלע""ז מים ודבש שלוקין ביחד חייב מלקות כר' יהודה מוקמינן לה בפרק אמרו לו בכריתות (שם) דקאמר התם על שאר משכרין באזהרה דאל תשת דכיון דכתיבי שאר משכרין מחלי עבודה דהא כתיב בין הקודש ובין החול ומתני' דלא חשיב להו גבי הנך דמחלי עבודה דלא כר' יהודה:"
411,Bekhorot,92,1,אלמנה לכהן גדול,"הויא זרה - כדאמרינן ביבמות בפרק אלמנה לכהן גדול (יבמות דף סח.) מנין לכהנת לויה וישראלית שבאו עליה עובד כוכבים ועבד שפסלוה ת""ל ובת כהן כי תהיה לאיש זר כיון שנבעלה לפסול לה פסלה ואע""ג דלויה נמי קתני התם מתרומה דקא פסיל לה שלא תינשא לכהן אבל מדין לויה לא מיפסלא:"
412,Bekhorot,112,0,כל האסורין,וכן השותפין - במסכת תמורה בפרק כל האסורין:
413,Bekhorot,112,2,כל האסורין,הני נמי לא - דהא כולהו פסולי בקדשים דתניא בתמורה בפרק כל האסורין (תמורה דף כח.) מן הבהמה להוציא רובע ונרבע וכגון שאין בדבר אלא עד אחד דאי שני עדים בת קטלא היא דכתיב ואת הבהמה תהרוגו מן הבקר להוציא את הנעבד מן הצאן להוציא את המוקצה:
414,Bekhorot,113,0,יוצא דופן,"ולד מעליא הוא - במסכת נדה בפרק יוצא דופן (נדה דף מ.) קא""ר שמעון דהרי זה כילוד ואמו טמאה לידה וריש לקיש מפרש טעמא בגמרא תלד לרבות יוצא דופן והכי נמי אמרינן כי יולד לרבות יוצא דופן:"
415,Bekhorot,113,0,הלוקח בהמה,כר' שמעון - דאמר דנכנס לדיר להתעשר וכדפרשינן למילתיה לעיל בפרק הלוקח בהמה מן העובד כוכבים (בכורות דף כא:):
416,Berakhot,23,1,תפלת השחר,כבן שבעים שנה – כבר הייתי נראה זקן ולא זקן ממש שבאת עליו שיבה יום שהעבירו רבן גמליאל מנשיאותו ומינו רבי אלעזר בן עזריה נשיא כדאיתא לקמן בפרק תפלת השחר (ברכות כח א) ואותו היום דרש בן זומא מקרא זה:
417,Berakhot,30,1,תפלת השחר,"הא ר""ג הא רבי יהושע – דתנן בפרק תפלת השחר (ברכות דף כח:) ר""ג אומר בכל יום ויום מתפלל אדם י""ח ברכות רבי יהושע אומר מעין י""ח:"
418,Berakhot,32,1,מקום שנהגו,העושה שלא לשמה נוח לו שלא נברא – פירוש שאינו לומד כדי לקיים אלא לקנטר דבפרק מקום שנהגו (פסחים דף נ:) אמרינן רבא רמי כתיב עד שמים חסדך וכתיב מעל השמים כאן בעוסק שלא לשמה כו' והתם איירי במקיים כדי שיכבדוהו וכן משמע בירושלמי דפירקין:
419,Berakhot,35,3,הנושא את האשה,כל כי הנך שני – מספר השנים שלא נכנסת בישיבתו של רבי אפס במס' כתובות בפרק הנושא את האשה (כתובות דף קג:):
420,Berakhot,36,4,הנזקין,דוגמא השקוה – על שהיו דומים להם הם השקוה שהיו שמעיה ואבטליון מבני בניו של סנחריב כדאמרינן בגיטין בפרק הנזקין (גיטין דף נז:):
421,Berakhot,36,1,הזהב,וברכוהו – לפי שהרבה מאד לחלוק בדבר זה כדאמרינן בבבא מציעא בפרק הזהב (בבא מציעא דף נט:):
422,Berakhot,39,0,מרובה,"מתני' בעל קרי – מתקנת עזרא ואילך שתקן טבילה לבעלי קריין לעסוק בתורה כדאמרינן בב""ק בפרק מרובה (בבא קמא דף פב:):"
423,Berakhot,43,0,מרובה,"דאמר מר – גבי עשר תקנות בב""ק בפרק מרובה:"
424,Berakhot,45,0,נגמר הדין,ולאביי דאמר הזמנה מילתא היא – גבי אורג בגד למת בסנהדרין בפרק נגמר הדין (סנהדרין ד' מז:):
425,Berakhot,53,0,כירה,"לבית המרחץ – סלקא דעתך לאחר שגזרו על הזיעה ועל הרחיצה בשבת כדאמרי' במסכת שבת בפרק כירה שהסיקוה (ד' מ.) אלמא אע""ג דצלי לא בדיל מאיסורי שבת:"
426,Berakhot,75,0,כל שעה,אבל לא כבושין – בירקות של מרור היא שנויה בפרק כל שעה (פסחים דף לט.) לומר שאין יוצאין בהן שלוקין משום מרור אלמא לאו במלתייהו קיימי. שלוק הוי נימוח טפי ממבושל:
427,Berakhot,86,0,שלשה שאכלו,גמ' וברכת – אכולהו קאי ובההוא קרא ג' ברכות רמיזי כדאמרינן בפרק שלשה שאכלו (ברכות דף מח:):
428,Berakhot,86,1,שלשה שאכלו,הכא מאי – מי מחתמינן בתרתי כהאי גוונא כגון על הארץ ועל הפירות ולא הויא חתימה בשתים ממש כדמפרש לה בפרק שלשה שאכלו (ברכות דף מט.):
429,Berakhot,92,2,כיצד מברכין,עד שיכלה אמן מפי העונים – אמן אחר ברכת המוציא דאף עניית אמן מן הברכה היא ואמרי' בפרק כיצד מברכין (ברכות דף לט:) צריך שתכלה ברכה קודם בציעה:
430,Berakhot,94,2,מי שמתו,"עד שיאכל כזית דגן – ומכי אכל כזית דגן מיהא מפיק אף על גב דכזית דגן שיעורא דרבנן הוא כדאמר בפרק מי שמתו (ברכות דף כ:) מיהו כיון דמיחייב מדרבנן מחוייב בדבר קרינן ביה ומוציא רבים ידי חובתן וא""ת בקטן שהגיע לחינוך הא לא אמר הכי ההוא אפי' מדרבנן לא מיחייב דעליה דאבוה הוא דרמי לחנוכיה. ובעל ה""ג פסק דוקא דאכלו אינהו כזית או כביצה דכוותיה אבל אכלו ושבעו לא מפיק ואי אפשר להעמידה דהא ינאי וחבריו אכלו ושבעו ואפקינהו שמעון בן שטח ואע""ג דלגרמיה הוא דעבד טעמא משום דלא אכל כזית דגן הא אכל כזית דגן הכי נמי:"
431,Berakhot,97,2,טבול יום,לפני הבירה – מקום בהר הבית שיש שם בית הדשן גדול ששורפין פסולי קדשים קלים כדאמרינן בזבחים בפרק טבול יום (זבחים דף קד:):
432,Berakhot,100,0,מי שמתו,התם מעיקרא לא חזי – דרוב טבילות משום קרי הם ובעלי קריין אסורים בברכות שהם דברי תורה כדאמרינן בפרק מי שמתו (ברכות ד' כ:) ודחוי מעיקרא לאו דחוי הוא ולכי מתקן הדר מברך אבל האי מעיקרא איחזי וכיון דגמ' אידחי והואיל ואידחי אידחי:
433,Berakhot,101,0,כיצד מברכין,"ואחר כך מוזגין את הכוס – יין הבא לפני המזון כדאמרינן בפרק כיצד מברכין (ברכות דף מג.) הסבו אע""פ שנטל כו' הביאו להם יין וכו' וקאמרי ב""ש נוטלין לידים ואחר כך שותים את הכוס ואוכלים סעודתם בההיא נטילה וב""ה אומרים מוזגין את הכוס ושותין אותו ואחר כך נוטלין לידים וטעמא דתרוייהו מפרש בגמרא:"
434,Berakhot,102,0,ערבי פסחים,טעמו פגמו – לברכת המזון ולקדוש ולהבדלה בפרק ערבי פסחים (פסחים ד' קה:):
435,Berakhot,115,0,אלו מציאות,"ככלי אובד – וסתם כלי לאחר י""ב חדש משתכח מן הלב דיאוש בעלים לאחר י""ב חדש בפרק אלו מציאות (בבא מציעא ד' כח.) מי שמצא כלי או שום מציאה חייב להכריז שלש רגלים ואם נמצא אחר הסוכות צריך להמתין ולהכריז בפסח ובעצרת ובחג דהיינו י""ב חדש ושוב אין צריך להכריז:"
436,Arakhin,4,0,טרף בקלפי,לקדש - לערב מים חיים באפר חטאת. טעמייהו דרבנן ורבי יהודה מפרש במס' יומא בפרק טרף בקלפי (יומא דף מג.):
437,Arakhin,20,2,גיד הנשה,מתניתא גוזמא - דרך משניות לשנות גוזמא כגון הנך דאמר בשחיטת חולין בפרק גיד הנשה (חולין דף צ:):
438,Arakhin,30,0,הוציאו לו,שבחשאי - קטורת נעשית בהיכל בחשאי כדתניא בפרק הוציאו לו במסכת יומא (דף מד.) פורשין מבין האולם ולמזבח בשעת הקטרה. לשון הרע בחשאי הוא:
439,Arakhin,32,0,האומר,גמ' וקפריך השג יד במעריך הוא - ולא בנודר שהאומר דמי עלי אין נידון בהשג יד אלא הכל יתן כשיוכל דאמרינן בפרק האומר משקלי עלי (לקמן ערכין כ.) חומר בנדרים מבערכין שהנדרים אין נידונים בהשג יד:
440,Arakhin,38,1,השג יד,דמי חציי עלי נותן דמי כולו - דהא תניא בפרק השג יד (לעיל ערכין יח.) הקשתה דמים לערכין לידון בכבודו:
441,Arakhin,40,1,כל התדיר,והאמר רבא למקראה הקדימה הכתוב - שתהא נקראת במקרא תחילה ולא שתקרב תחילה בפרק כל התדיר במסכת זבחים (דף צ.):
442,Arakhin,46,0,יש בכור,"רב ושמואל דאמרי תרוייהו אין מקדישין לגאול בגירוע פחות מב' שנים - המקדיש שדה אחוזה בשנה ראשונה של יובל ובא לגואלה נותן בבית כור נ' סלעים כדכתיב זרע חומר שעורים ואם הקדישה עשר שנים או עשרים לאחר היובל מחשבין השנים הנותרות עד היובל הבא ונותן סלע ופונדיון לכל שנה כדכתיב (ויקרא כ״ז:י״ח) ואם אחר היובל יקדיש שדהו וחשב לו וגו' ונגרע מערכך והיינו גירוע שאינו נותן חמשים סלעים והמקדיש שתי שנים לפני היובל פודה אותה בשני סלעים ושני פונדיונין כדכתיב על פי השנים הנותרות. וכן עולה החשבון של גאולת שדה אחוזה לכל שנה סלע ופונדיון שהרי אם הקדישה בשנה ראשונה שלאחר היובל היה פודה בחמשים שקל כדכתיב אם משנת היובל יקדיש שדהו וגו' משנת ולא שנת יובל בכלל אלמא בשנה שלאחר היובל קאי קרא וקאמר יתן חמשים צא לתשעה ומ' שנים הבאים עד יובל הבא תשע וארבעים סלעים נמצא סלע יותר על סלע לכל שנה חלקיהו לפונדיונין דבסלע יש מ""ח פונדיונין הרי לכל שנה סלע ופונדיון פחות פונדיון הילכך המקדיש שדהו לאחר היובל שתים או שלש שנים נותן לכל שנה עד היובל סלע ופונדיון. ואף על פי שכשתחשוב סלע ופונדיון למ""ט שנים תמצא חמשים סלע ופונדיון כגון מ""ט סלעים ומ""ט פונדיונין והסלע אינו אלא מ""ח פונדיונין הא פרכינן ליה בבכורות בפרק יש בכור לנחלה (דף נ.) פונדיון זה מה טיבו קולבון לפרוטרוט. וקאמרי רב ושמואל דהמקדיש פחות משתי שנים לפני היובל אין כאן דין גירוע ואם בא לגאלה נותן נ' סלעים דגבי גירוע כתיב (ויקרא כ״ז:י״ח) על פי השנים הנותרות ונגרע ומיעוט שנים שתים ועצה טובה קמשמע לן מתני' שיהא אדם חס על נכסיו ולא יפדה פחות משתי שנים שלא יפסיד מ""ח סלעים:"
443,Arakhin,47,0,השג יד,אמר לך רב - ודאי הא דקתני מקדישין ודאי ליתן חמשים קאמר ובשנת היובל אינה קדושה כל עיקר ולא תיקשי לדידי דהא מני רבנן היא דפליגי עליה דרבי בפרק השג יד (לעיל ערכין דף יח:) דאמרי ראשון ולא ראשון בכלל:
444,Arakhin,49,2,יש נוחלין,"א""ד בן מוקים לה - דהא היכא דאין בעל ובנה יורשה נוטל בנכסים הראוים ליפול לאחר מיתה כבמוחזק לה לפני מיתה אבל בעל היורש את אשתו אינו נוטל בראוי כבמוחזק כדאמרינן בפרק יש נוחלין (ב""ב דף קיג.):"
445,Arakhin,63,0,מרובה,"עשרה דברים - מפרש בב""ק בפרק מרובה (בבא קמא דף פב:) וזה אחד מהם:"
446,Arakhin,66,0,אין מקדישין,מה שדה אחוזה של ישראל - אם גאלה כהן מיד הקדש יוצאה מידו ביובל ומתחלקת לכל אחיו הכהנים כדאמר באידך פירקא בפרק אין מקדישין (לעיל ערכין דף כה:) אף זו כו': 
447,Chullin,15,0,רבי ישמעאל,"חדשה - אמאי מיתסרא משום עבודת כוכבים דהא האי סכין לאו עבודת כוכבים עצמה היא אלא משמשי עבודת כוכבים ובין לרבי ישמעאל ובין לר""ע דפליגי בפרק רבי ישמעאל (ע""ז נא:) בעבודת כוכבים עצמה איכא למ""ד אסורה מיד ואיכא למ""ד לכשתעבד כולהו מודו בכלים דאינם אסורים עד שיעבדו עד שיעשו בהם שימוש לעבודת כוכבים:"
448,Chullin,16,0,השוחט,שהייה דרסה חלדה הגרמה ועיקור - בפרק השוחט תנן לכולהו שהייה (לקמן חולין לב.) אם שהה כדי שחיטת בהמה כו'. שחט והתיז הראש בבת אחת שלא הוליך והביא היינו דרסה. שחט הוושט ופסק הגרגרת הרי עיקור. או שהחליד את הסכין הוי חלדה כחולדה זו התחובה בחורין. השוחט מתוך הטבעת הוי הגרמה והתם מפרש לה ואזיל ולשון הגרמה שמכריע ידו לצאת חוץ ממקום הכשר שחיטה וכמו היה שוקל עין בעין נותן לו גירומיו גבי הכרעה בבבא בתרא (דף פח:):
449,Chullin,27,1,בהמה המקשה,דאיפרת - נשבר ונפרש וחבירו [בפרק בהמה המקשה] (לקמן חולין דף עג.) חבורי אוכלין כמאן דמפרתי דמו:
450,Chullin,28,1,מרובה,"במזיד לא יאכל עולמית כו' - לאו משום קנסא הוא דהא אחריני לא עבוד איסורא אלא מקראי יליף לה רבי יוחנן בכתובות באלו נערות (כתובות דף לד:) ובב""ק בפרק מרובה (בבא קמא דף עא.) ושמרתם את השבת כי קדש וגו' מה קדש אסור באכילה אף מעשה שבת אסורים באכילה יכול אפילו בשוגג ת""ל מחלליה מות יומת במזיד אמרתי ולא בשוגג:"
451,Chullin,32,0,כסוי הדם,"בשר תאוה לא איתסר כלל - וקרא ואל פתח אהל מועד לא הביאו (ויקרא יז) בקדשים כתיב והאי דכתיב (דברים יב) בכל אות נפשך תאכל בשר לאו לאורויי היתירא בבשר תאוה אתא אלא כדדריש ליה רבי אלעזר בן עזריה בפרק כסוי הדם (לקמן חולין דף פד.) לימדה תורה דרך ארץ שלא יאכל אדם בשר אלא לתיאבון וכי ירחק וזבחת בא להזהיר על השחיטה כשיכנסו לארץ ואע""ג דקרא בפסולי המוקדשין שנפדו על ידי מומין משתעי כדמוקמינן בבכורות (דף לב.) אפילו הכי גמרינן חולין מינייהו כדאמרינן בפ""ב (לקמן חולין דף כח.) מקיש צבי ואיל לפסולי המוקדשי' מה פסולי המוקדשים בשחיטה אף צבי ואיל בשחיטה וצבי ואיל חולין נינהו:"
452,Chullin,32,3,כסוי הדם,פטור מלכסות - דכתיב אשר יאכל ושפך וכסה בראוי לאכילה הכתוב מדבר. ואפילו מאן דמחייב כסוי בשוחט ונמצאת טרפה הכא מודה דשחיטה מיהא בעינן דגמר שפיכה שפיכה משחוטי חוץ והתם שחיטה כתיב בפרק כסוי הדם (לקמן חולין דף פה.):
453,Chullin,32,0,אין נערכין,אלא לאחר מכאן - דהיינו בשבע שחלקו דלא שרא להו רחמנא טומאה אלא בשעת שלל כדכתיב (דברים כ) ואכלת את שלל אויביך וגו'. שבע שנים כבשו ושבע שנים חלקו כדאמרי' בפרק אין נערכין (ערכין דף יב:):
454,Chullin,33,0,קדשי קדשים,מזבח - שנפגם פסול כדילפינן בשחיטת קדשים בפרק קדשי קדשים (זבחים דף נט.) וזבחת אליו את עולותיך ואת שלמיך וגו' וכי עליו אתה זובח אלא בזמן שהוא שלם ולא בזמן שהוא חסר והאי עליו בשבילו הוא כלומר כשהוא בחזקתו:
455,Chullin,38,1,קדשי קדשים,"שן וצפורן בהדיא תנא להו - לעיל (חולין דף טו:) במתני' חוץ ממגל קציר והמגירה והשינים והצפורן ואוקמינן במחוברת. ואית דמפרשי דמרישא ממעט שן תלושה וצפורן תלושה דכשר בשחיטה ופסול במליקה ולא היא דא""כ למה הוזכר שן וצפורן לימא הכי למעוטי תלוש דפסול במליקה אלא תלוש לאו מילתא היא דנימא כשר בשחיטה ופסול במליקה דהא בתלוש לא מיקריא מליקה ואפי' מליקה פסולה לא מיקריא דהא פירש לן קרא דמליקה בעצמו של כהן היתה ובכלי לא מיקריא מליקה דלא אשכחן בכלי דמיקריא מליקה ומנא תימרא דמליקה בעצמו של כהן דתניא בשחיטת קדשים בפרק קדשי קדשים (זבחים דף סה.) והקריבו הכהן אל המזבח וכי תעלה על דעתך שזר קרב גבי מזבח אלא מגיד שלא תהא מליקה אלא בעצמו של כהן ולההוא לישנא פרכינן שן וצפורן בהדיא קתני להו בתורת כהנים כדפרישית והא נמי ליתא דלא פרכינן בהדיא קתני לה אלא א""כ שנויה במשנה דרוב ברייתות שבתורת כהנים ושבתוספתא שנאום חכמים במשנתינו ולא פרכינן הכי אלא היכא דסתם במתניתין תרי זמני או בחד מסכתא או בתרתי:"
456,Chullin,38,0,השוחט,"למ""ד אין שחיטה לעוף מן התורה - אלא מדברי סופרים. רבי אלעזר אמרה בפרק השוחט (לקמן חולין דף כח.):"
457,Chullin,42,0,קדשי קדשים,ואי משום ומלק והקטיר - ההוא הוה מפקינן ליה לדרשא אחרינא דמיניה נפקא לן מליקת עולת העוף דלמעלה מחוט הסיקרא היא בראש המזבח דאילו מליקת חטאת העוף למטה כדילפינן לה בזבחים (דף סד:) על קיר המזבח זה קיר התחתון כו' בפרק קדשי קדשים וכיון דמיבעי לן למילתא אחריתא לא אלים למעקר היקישא דכמשפט מההוא דסליק מיניה דאיכא למדרש היקישא דמליקה והקטרה לענין ראש המזבח והיקישא דכמשפט לענין אחיזת ראש וגוף:
458,Chullin,45,0,שתי מדות,"מייתי ומתני - דסבירא ליה ספק הוא והכא קא מבעיא לן אליבא דבר פדא במאי מסתפק ומאי מתני ואו לאיל דריש ליה לדרשא אחרינא במנחות בפרק שתי מדות (מנחות דף צא:) וקא מיבעיא לן הכא מאי מתני מי פשיטא ליה לבר פדא דלאו בריה הוא אלא ספק איל ספק כבש הוא וכי מתני איל וכבש הוא דמתני אי איל הוא ליהוי כוליה דידיה ואי כבש הוא עשרון סולת רביעית היין ליהוי דידיה ואינך לנדבה אבל בבריה לא צריך לאתנויי ולמימר אי בריה הוא ואינו ראוי לנסכים ליהוי כולהו לנדבה וגבי בעיין דלעיל כיון דודאי לאו בריה הוא יוצא ידי נדרו ממ""נ דהא או כבש או איל הוא והוא נדר באיזה שירצה:"
459,Chullin,55,1,גיד הנשה,חכים יוסף ברי בטרפות כרבי יוחנן - דאמרינן בפרק גיד הנשה (לקמן חולין דף צה:) דשדר ליה שמואל תליסר גמלי ספיקי דטריפתא למיבדקיה בגווייהו. לישנא אחרינא כרבי יוחנן בכל מילי:
460,Chullin,57,0,השוחט,מר לא אמר הכי - דאילו בעוף אם שחט סימן ראשון בחוץ מיחייב שהרי דכוותה כשר בפנים במליקת חטאת העוף. השוחט עוף קדשים בחוץ חייב דיליף מריבויא דאשר ישחט בשחיטת קדשים בפרק השוחט (דף קז.) אבל המולק את העוף פטור:
461,Chullin,58,0,תמיד נשחט,ובמועד לשמו פטור - בשוחט הפסח על החמץ קאי בפרק תמיד נשחט (פסחים דף סג.) ומרבינן התם לשאר זבחים ששחטן בפסח על החמץ שלוקה עליהן משום לא תשחט על חמץ וקאמר ר' שמעון שהשוחט פסח בתוך המועד כגון שאבד בארבעה עשר והקריב אחר תחתיו ונמצא הראשון במועד ושחטו לשמו על החמץ פטור דהא זבח פסול הוא דלא חזי שלא בזמנו לשמו:
462,Chullin,65,0,כשם שהמים,דתנן - בפרק כשם שהמים (סוטה דף כז:):
463,Chullin,71,0,משילין,של זבחי שלמים - משום תרתי מילי נקט זבחי שלמים חדא דקרא בשלמים קאי ועוד דכיון דבשר שלמים ועורן לבעלים טרח בהו להיות יפין ומעבירן בנהר סמוך לשחיטתן שיהו נוחין להפשיט כדאמרינן בפרק משילין פירות (ביצה דף מ.) משקין ושוחטין את הבייתות ואמרינן התם דאורח ארעא לאשקויי משום סירכא דמשכא:
464,Chullin,72,0,חטאת העוף,ואמר מר - בזבחים בפרק חטאת העוף (זבחים דף ע.):
465,Chullin,73,1,חטאת העוף,"מכלל דמסוכנת לאו טרפה מיקרי - ואצטריך לאשמעינן בהך נבלה דאתיא מכח מסוכנת ולא אתיא מכח טרפה שלא נטרפה קודם לכן דתיחול אאיסור חלב. ומק""ו דטרפה דאמרינן ומה מחיים כו' לא מצינן למילף גבי נבלה דאיסור נבלה חייל אאיסור חלב דטעמא דטרפה לאו משום קירוב מיתה הוא אלא משום חסרון כדמצרכינן לתרווייהו בזבחים בפרק חטאת העוף (זבחים דף ע.):"
466,Chullin,78,0,רבי ישמעאל,"היתה בהמת חבירו - לא מיבעיא שלו דמיתסרא משום תקרובת עבודת כוכבים בשחיטת סימן אחד. דאע""ג דבעלי חיים אין נאסרים להדיוט לא משום נעבד שעשאו עבודת כוכבים ולא משום מוקצה שהקצו לתקרובת עבודת כוכבים כדקיימא לן בתמורה (דף כט.) מדאצטריך קרא למיסרינהו לגבוה כדתניא (ב""ק דף מ:) מן הבקר להוציא את הנעבד ומן הצאן להוציא את המוקצה מכלל דלהדיוט שרי מיהו כי עביד מעשה בגופייהו מיתסרי כדאמרינן בפרק רבי ישמעאל (ע""ז דף נד:) אע""פ שאמרו המשתחוה לקרקע עולם לא אסרה חפר בה בורות ושיחין ומערות והשתחוה להן אסרן והכא נמי אע""ג דאכתי בעלי חיים נינהו מיתסרי. והאי סימן אחד לאו דוקא דה""ה לחצי סימן. ובהמת חבירו נמי אע""ג דפשיטא לן דאין אדם אוסר דבר שאינו שלו אשמועינן רב הונא דאסר לה במעשה כל דהו:"
467,Chullin,79,1,השוחט והמעלה,"הכא בחטאת העוף עסקינן - דמליקתה בסימן אחד בפ""ק (לעיל חולין דף כא.) וחיוב שחיטתה דידיה נמי בחוץ בסימן אחד דהשוחט עוף קדשים בחוץ חייב והמולקו בחוץ פטור כדתנן בזבחים בפרק השוחט והמעלה (זבחים דף קיא.) ויליף מאו אשר ישחט לרבות את העוף:"
468,Chullin,83,1,בהמה המקשה,"אלא לתנא דבי ר' ישמעאל - דתנא מניינא קשיא והא איכא בסג""ר סימן הוא ומשנה וברייתא הן בהמה שנחתכו רגליה בפרק בהמה המקשה (לקמן חולין עו.) כמה חסרון בשדרה באהילות גלודה בפרקין וכן חרותא. ושב שמעתתא שבע טרפות שמנו האמוראים ולא נשנו במשנה והן היו מקובלים מרבן. האחרונים קרי רגלים ושלפנים קרי ידים. ארכובה יינויי""ל מקום חיבור השוק והירך שמפרקין אותה משם בשעת הפשטה:"
469,Chullin,97,3,כל הנשבעין,יפה כח הבן מכח האב - ברייתא היא בשבועות בפרק כל הנשבעין (שבועות דף מח:) שהבן גובה בשבועה ושלא בשבועה והאב אינו גובה אלא בשבועה והתם מפרש לה:
470,Chullin,98,4,גיד הנשה,כר' יוחנן - בכל מילי. לישנא אחרינא רבי יוחנן חכים בטרפות דאמרינן לקמן שדר ליה שמואל תריסר גמלי ספיקי דטריפתא בפרק גיד הנשה (לקמן חולין דף צה:):
