Masechet,Daf,Comment,References,Text
Ketubot,61,0,עירובין,פלוגתא דרבי אליעזר ורבנן בעירובין בפרק כל גגות:
Ketubot,66,2,בבא קמא,"דר' שמעון - בבבא קמא בפרק מרובה (בבא קמא עד:) קדשים שחייב באחריותן משלם ארבעה וחמשה משום דגורם לממון הוא ואע""ג דהקדש לאו ממון בעלים הוא ובהקדש לא שייך קנס דרעהו כתיב: "
Ketubot,121,0,נדרים,מתני' המדיר את אשתו - כגון דאמר יאסר הנאת תשמישך עלי אבל הנאת תשמישי עליך לא מיתסרא דהא משועבד לה דכתיב ועונתה לא יגרע והכי מוקמינן בנדרים בפרק ואלו נדרים (נדרים דף פא:):
Ketubot,140,0,נדרים,מעשה דבית חורון - בנדרים בפרק השותפין:
Ketubot,152,1,סנהדרין,ערב וצידן וראיה אחרונה - ערב בגט פשוט צידן במי שאחזו קורדיקוס ראיה אחרונה בסנהדרין בפרק זה בורר ובשתי ראיות נחלק הלכה כמותו בראשונה ולא באחרונה אמרו לו הבא ראיה אמר אין לי ראיה כו':
Ketubot,159,3,בבא בתרא,"וב""ה אומרים נכסים - דצאן ברזל בחזקתן ובבבא בתרא בפרק מי שמת (בבא בתרא דף קנח:) מפרש בחזקת מי הם מוחזקין אי בחזקת יורשי הבעל הואיל ואחריותן עליו או בחזקת יורשי האשה שהיו שלה:"
Ketubot,160,1,יבמות,"ב""ש היא - ביבמות בפרק האשה שהלכה דקאמרי ב""ש והלא מספר כתובה נלמד לכשתנשאי לאחר תטלי מה שכתוב ליכי והואיל והיא נישאת ע""פ עצמה שבאה ואמרה מת בעלי אף כתובתה גובה ע""פ עצמה:"
Ketubot,170,3,בבא קמא,"ומאן דלא דאין כו' - פלוגתייהו בבבא קמא בפרק בתרא (דף קטז:) ורבי מאיר אית ליה דינא דגרמי כדתניא (שם דף ק:) נתייאש הימנה ולא גדרה הרי זה קידש וחייב באחריותו גבי כלאים וקיי""ל כוותיה:"
Ketubot,175,0,גיטין,"אינה תובעת כתובתה אין היורשין משביעין אותה - משום שבועת אפוטרופסת דהויא לה אפוטרופוס שמינהו אבי יתומים וס""ל לא ישבע כאבא שאול דאמר חילוף הדברים וטעמייהו מפרש בגיטין בפרק הניזקין רבנן סברי מינוהו בית דין לא ישבע דא""כ מימנע ולא הוי אפוטרופוס הואיל וחשדינן ליה אבל מינהו אבי יתומים לא מימנע דאי לאו דה""ל הנאה מיניה בחייו לא הוה מימני ליה ואבא שאול סבר מינהו אבי יתומים אי ידע דמשבעי ליה מימנע ולא הוי אפוטרופוס אבל מינוהו בית דין אע""ג דידע דמשבעי לי' לא מימנע דחשיבותא הוא לגביה דמהימן להו לבי דינא:"
Ketubot,175,2,גיטין,"אינה תובעת כתובתה אין היורשין משביעין אותה - משום שבועת אפוטרופסת דהויא לה אפוטרופוס שמינהו אבי יתומים וס""ל לא ישבע כאבא שאול דאמר חילוף הדברים וטעמייהו מפרש בגיטין בפרק הניזקין רבנן סברי מינוהו בית דין לא ישבע דא""כ מימנע ולא הוי אפוטרופוס הואיל וחשדינן ליה אבל מינהו אבי יתומים לא מימנע דאי לאו דה""ל הנאה מיניה בחייו לא הוה מימני ליה ואבא שאול סבר מינהו אבי יתומים אי ידע דמשבעי ליה מימנע ולא הוי אפוטרופוס אבל מינוהו בית דין אע""ג דידע דמשבעי לי' לא מימנע דחשיבותא הוא לגביה דמהימן להו לבי דינא: ה""ג ר""ש כאבא שאול ורבנן דמתני' כרבנן:"
Ketubot,199,1,יבמות,אין להן כתובה - ממאנת משום דמעצמה יוצאה שניה קנסא דרבנן הוא כדאמרינן ביבמות בפרק יש מותרות (יבמות דף פה:) מפני שהיא מרגילתו לנושאה שאינה מפסדת כלום בנשואין שאינה נפסלת בהן וולדה כשר איילונית משום דמקח טעות הוא:
Zevachim,16,1,בכורות,במעשר בהמה כתיב יהיה קודש לא יגאל ודרשינן בבכורות בפרק כל פסולי המוקדשין (בכורות דף לב:) דהאי לא יגאל לא ימכר הוא:
Zevachim,21,1,מנחות,שהן טעונים מתן ארבע - שתי מתנות שהן ארבע ובכור במתנה אחת כדתנן באיזהו מקומן (לקמן זבחים נו:) סמיכה ונסכים ליתנהו בבכור כדילפינן במנחות בפרק שתי מדות (מנחות דף צ:):
Zevachim,22,0,בכורות,ליל שמיני נכנס - הולד להתעשר וקיימא לן בבכורות בפרק מעשר בהמה (בכורות דף נז.) מחוסר זמן אינו נכנס לדיר להתעשר:
Zevachim,71,0,בכורות,דבר רע - מום בגלוי שהוא מגונה קרי דבר רע בבכורות בפרק על אלו מומין (בכורות דף לז.):
Zevachim,104,7,ברכות,עד חצות - סייג עשו חכמים לתורה להרחיק אדם מעבירת כרת כדתנן בברכות בפרק קמא (דף ב.) כל הנאכלין ליום אחד מצותן כו':
Zevachim,113,0,סדר יומא,"ה""ג ואיבעית אימא חוץ מפנים בחד זימנא גמיר - והכי איתא בסדר יומא בפרק הוציאו לו (יומא דף נז.) כלומר נהי נמי דהיקש מקומות כהיקש בהמות הואיל והיקש צורך פנים הוא אפ""ה לא דמי לההוא דלעיל דאילו היכל כולה מילתא בעי למילף מפנים ואיידי דניתן היקש לידרש בדברים המפורשים בפנים כמו למטה בפר ולמעלה בשעיר נדרש ולמד בבת אחת ובא אף מה שלמד בפנים בהיקש עמו וגבי היקש דלעיל נמי אם כתוב בתודה והוקש בכור לתודה ללמוד לו חזה ושוק ולמדתה בהיקש אי הוי הוקש בכור לתודה עצמה והיה למד ממנה תנופת חזה ושוק ואכילת יום ולילה דמתוך שיכולה ללמוד עליו זמן לאכילה שהוא כתוב בה מלמדת נמי עליו תנופת חזה ושוק אבל השתא לתודה עצמה לא הקישה הכתוב אלא לחזה ושוק שבתודה ובתודה עצמה לא למדתה אלא בהיקש:"
Zevachim,127,2,סדר יומא,גבי קמיצה נמי תניא זו היא עבודה קשה - שצריך למחוק בגודלו מלמעלה ובאצבעו קטנה למטה שלא יהא הקומץ מבורץ וכן בחפינת יום הכפורים נמי תניא זו היא עבודה קשה ותרוייהו בסדר יומא בפרק הוציאו לו (יומא דף מז: ודף מט:):
Zevachim,145,1,מנחות,חטאת שנתערבה בעולה - בעופות קתני דלית להו תקנתא ברעייה שאין פדיון לעוף כדאמרינן במנחות בפרק המנחות והנסכים (מנחות דף ק:):
Zevachim,174,0,מנחות,בירוצי מדות איכא בינייהו - למאן דתני אין מקדשין אלא מתוכן קסבר בירוצי מדות לא נתקדשו אלא מה שבתוך חללו של כלי בירוצי מדות גודשי מדות ופלוגתא היא במנחות בפרק שתי מדות (מנחות דף צ.):
Zevachim,178,0,מנחות,"והא רב פפא הוא דאמר - במנחות בפרק התכלת (מנחות דף מז:) גבי שתי הלחם שיצאו בין שחיטה לזריקה דפליגי נמי ר""א ורבי עקיבא:"
Zevachim,199,2,פסחים,"ולאכילת פסחים - הוי יום שמועה כיום ליקוט עצמות דקיימא לן בפסחים בפרק האשה (דף צב.) השומע על מתו והמלקט עצמות טובל ואוכל בקדשים לערב והוינן בה מלקט עצמות הזאה שלישי וז' בעי ומשנינן אימא שליקטו אחרים עצמות דאמרינן במו""ק (דף ח.) המלקט עצמות אביו ואמו הרי זה מתאבל עליהם כל היום ואשמועינן בפסחים דלערב מותר בקדשים והכא אשמועינן יום שמועה לענין אכילת פסחים לא כיום קבורה הוא דאילו יום קבורה לא אכיל פסחו לערב ואפילו מת באתמול בי""ג אלא כיום ליקוט עצמות הוי ומותר בכל הקדשים והא דנקט פסחים משום דיום קבורה נקט ליה למימר דביום קבורה אפילו פסח נמי לא:"
Zevachim,207,0,פסחים,גמ' ששם שורפים פסולי בשר קדשי קדשים - שמחיצת אכילתן בעזרה ופסולי אימורים אפילו של קדשים קלים דהואיל והקטרת הכשירין בעזרה אף שריפת פסוליהן בעזרה כדילפינן בפסחים בפרק כל שעה (פסחים דף כד.) מבקדש באש תשרף:
Zevachim,212,0,נדרים,"לגזירה שוה - מפורשת ביש נוחלין (ב""ב דף קכ:) ובנדרים בפרק בתרא (דף עח.):"
Zevachim,214,0,שחיטת חולין,"נהי דלא אמרינן מגו - לחול איסור על איסור ואפילו הוא כולל מיהו הני מילי היכא דשניהן שוין אבל הכא תיתי טומאת הגוף דחמירא ותיחול בכולל על טומאת בשר דקילא דהכי אמרינן בשחיטת חולין בפרק גיד הנשה (חולין דף קא.) דרבי יוסי הגלילי לית ליה איסור חל על איסור אפילו ע""י כולל ובאיסור חמור אית ליה איסור חל על איסור כשהוא איסור כולל גבי אוכל גיד הנשה של עולה דאוקימנא כרבי יוסי הגלילי דקתני חייב שתים:"
Zevachim,217,0,מנחות,"וכולן שחסרו כל שהוא - קודם הקטרה ע""י איבוד או שריפה נפסלו בחסרונן כדאמר במנחות (דף ט:) מן המנחה פרט לשחסרה היא ושחסר קומצה והאי וכולן לאו אלבונה קאי דהא מיפליג פליגי בה במנחות בפרק קמא (דף יא:) בלבונה שחסרה דלר""ש כשירה אפילו עמדה על קורט אחד ולר' יהודה בשני קרטין ואי אלבונה נמי קאי מיירי שחסרה משיעור הכשרה למר כדאית ליה ולמר כדאית ליה:"
Megillah,37,0,יומא,"בד""א בקטן שלא הגיע לחינוך - לחינוך מצות כגון בן תשע ובן עשר כדאמרינן ביומא בפרק בתרא (דף פב.):"
Megillah,40,0,בבא קמא,בשני ובחמישי בשבת ובשבת במנחה - עזרא תיקן שיהו קורין בשני ובחמישי בבבא קמא בפרק מרובה (בבא קמא דף פב.) והכא אשמעינן דשלשה הן כהן ולוי וישראל:
Beitzah,33,0,פסחים,ושוין שמשיקין את המים - מי שיש לו מים יפין לשתות ונטמאו ממלא מהן כלי אבן ונותנם במקוה מים מלוחים עד שמשיק מים למים ונמצאו אלו זרועים ומחוברים למי המקוה ובטלי אגבייהו וטהרו ואין עוד טהרה במקוה לכל אוכל ומשקה אלא למים ולא בתורת טבילה אלא בתורת זריעה כדאמרינן בפסחים בפרק כל שעה (פסחים דף לד:):
Beitzah,43,3,כתובות,וחכמים אוסרין - בשלשתן בכבוד משום אשוויי גומות ובמוגמר משום דלאו צורך כל נפש הוא ומהאי טעמא אסרינן ליה בכתובות בפרק ראשון (דף ז.) אשר יאכל לכל נפש דבר השוה לכל נפש וזה אינו אלא למפונקים או למי שריחו רע ובגדי מקולס מפני שדומה לקדשים ויאמרו מותר להקדיש ולאכול קדשים בחוץ:
Beitzah,76,2,עירובין,הרי הן כרגלי כל אדם - אין להם שום שביתה לא במקומן ולא כרגלי הבעלים ולא כרגלי הממלא אלא כל אדם מוליכן ברגליו דכל מידי דנייד לית ליה שביתה והכי מפרשי' בעירובין בפרק מי שהוציאוהו:
Shabbat,27,0,יבמות,ובא השמש וטהר - ומקמי הכא לא ואוקמינן להאי קרא בתרומה ביבמות בפרק הערל (יבמות ד' עד:) ואפילו לנגיעה אשכחן קרא התם כל כלי אשר יעשה מלאכה בהם במים וגו' והאי נגיעה היא ובעינן הערב שמש אלמא פסיל בנגיעה דאי לא פסיל למאי קרי ליה וטהר השתא מכלל דמעיקרא לא הוי טהור גמור והאי כלי לאו בר אכילה הוא ומיהו טמויי לא מטמינן דהא לאו טמא איקרי:
Shabbat,28,3,עירובין,"חמשה ועוד חייבין - דסבר ר' יוסי מדה מדברית היו ביצים גדולים משלנו והכי נמי א""ר יוסי בעירובין בפרק כיצד משתתפין (עירובין דף פג:) כמה שיעור חצי פרס שני ביצים שוחקות והתם מפרש האי ועוד אחד מכ' בביצה לכל ביצה:"
Shabbat,41,3,מנחות,מעלין בקדש ואין מורידין - מקרא ילפינן לה במנחות בפרק שתי הלחם (מנחות דף צט.):
Shabbat,48,3,יבמות,"אסור לאונן - ק""ו ממעשר אבל תרומה מותרת לאונן ביבמות בפרק הערל (יבמות דף ע:) זר זר ב' פעמים זרות אמרתי לך ולא אנינות. אונן כל זמן שלא נקבר מתו:"
Shabbat,162,1,עירובין,ואינו מקנח בצרור - דלאו בר טלטול הוא הלכך מקנח בעשבים כשהן במחובר ולא יזיזם ומשום שימוש במחובר לא מיתסר כדאמרי' בעירובין בפרק ג' (דף לד:) דלא אסרו אלא באילן ובקנים עוזרדין לפי שהן קשין:
Shabbat,227,2,סדר יומא,"כדאמר אביי - בסדר יומא בפרק ג' גבי נברשת שעשתה הילני המלכה על פתחו של היכל בשעה שהחמה זורחת ניצוצות יוצאות הימנה והכל יודעים שזמן ק""ש הגיע ומותבינן ורמינהו הקורא ק""ש עם אנשי משמר לא יצא אלמא לאו בזימנא קריין ואמר אביי הא סימן דנברשת לשאר עמא שיקראו ק""ש בעונתה:"
Shabbat,231,1,יבמות,יומא דאסתנא - רוח צפונית שהיא בינונית לא חמה ולא צנה כדאמרינן ביבמות בפרק הערל (יבמות דף עב.) ואיזו רוח המסרחת רוח מזרחית בשעת החום כדאמרינן בגיטין (דף לא:) אפילו שכבת זרע שבמעי אשה מסרחת בו דכתיב (הושע י״ג:ט״ו) יבא קדים רוח ה' ממדבר עולה וגו' יש מפרשין יומא דאסתנא רוח דרומית שהיא צוננת אמת שרוח דרומית צוננת אבל אסתנא על כרחיך צפונית היא ונוחה כדאמר בעלמא (עירוביץ ד' סה.) צריכא שמעתא צילותא כיומא דאסתנא ורוח דרומית היא בלשון ארמי יומא דשותא:
Shabbat,259,3,עירובין,"מותר לטלטל בכולו - מה שנמצא בתוכו או בגדיו שהוציאן מן הבית לתוכו דרך מלבוש פושטן ומטלטלן בכולו לדברי הכל דג' מחלוקות הן בעירובין בפרק כל גגות לדברי ר' מאיר גגין רשות לעצמן ומטלטלין מזה לזה ואפילו של בעלים הרבה וחצרות רשות לעצמן לטלטל מזו לזו בלא עירוב כלים ששבתו בתוכם אבל לא מגגין לחצרות וקרפיפות רשות לעצמן ולדברי חכמים גגין וחצרות רשות אחת וקרפיפות רשות אחת ולדברי ר""ש כולן רשות אחת חוץ מן הבתים:"
Shabbat,276,1,ברכות,"וקי""ל - בברכות בפרק כיצד גבי ערלה וה""ה לכלאים שאף היא מצוה התלויה בארץ ואינה נוהגת מן התורה אלא בארץ:"
Shabbat,283,3,זבחים,נותן עליה מים עד שתכלה - ומיהו כיבוס ממש לא והואיל וסתם כרים וכסתות רכים נינהו שייך למימר בהו כיבוס בעורות רכין ומיהו שרייתן לא זהו כבוסן וכן מפורש בזבחים בפרק דם חטאת:
Eruvin,3,1,זבחים,"משפת קלעים ולמטה - למטה מאותן ט""ו שנעדפו מזה ומזה לפתח היו עוד חמש גובה שוה לשאר הקלעים ועליהן ניתוספו ט""ו בגובה מב' עברי הפתח דהוו להו כ' לישנא אחרינא בגובהה הוא דכתיב דגובה כל קלעי החצר סביב ט""ו אמה אבל לרוחב הפתח לא למדנו שיעור ולהך לישנא גרסינן במסקנא ההוא משפת מזבח ולמעלה שהמזבח גובהו עשר והקלעים גבוהות ממנו חמש דהוו להו ט""ו כדי שלא יהא כהן עומד עליו ועבודה בידו וכל העם רואין אותו מבחוץ ושתיהן שמעתי וזה עיקר וכן מפורש בזבחים בפרק קדשי קדשים (זבחים ד' נט:) והמפרש לשון ראשון טועה הוא שהיה סבור דמאן דפריך לילפו מפתח שער החצר אגובהה פריך למיפסל גובה יותר מה' אמות ומשום הכי אהדר לאוקומי פתח החצר בגובה כ':"
Eruvin,12,2,בכורות,כמלא מקדח - וכדי שינטל מן החי וימות מפרש להו בבכורות בפרק שלישי:
Eruvin,128,1,יבמות,כיומא דאיסתנא - כשמנשבת רוח צפונית יום אורה הוא ונוח לכל כדאמר ביבמות בפרק הערל (יבמות דף עב.) מפני מה לא מלו ישראל במדבר מפני שלא נשבה בהן רוח צפונית אבל ביומא דשותא אמר התם לא מהלינן ביה ולא מסוכרינן ביה:
Eruvin,134,0,פסחים,מה הזאה שבות ואינה דוחה שבת - ואפי' במקום מצוה כגון לשחוט פסחו כדתנן בפסחים בפרק אלו דברים (ד סה:):
Eruvin,155,1,ברכות,בית - שטומאת מת בתוכו ומילאוהו עפר או צרורות וביטלו מבוטל והוי טומאה רצוצה שאין לה אהל לעצמה ובוקעת ועולה עד לרקיע והמאהיל על הגג טמא וכל טומאה שאין לה אהל טפח בוקעת ועולה עד הרקיע כדאמר בברכות בפרק מי שמתו:
Eruvin,205,1,שחיטת קדשים,הוי יתור בגדים - ותניא בשחיטת קדשים בפרק שני (זבחים דף יח.) לבש שני מכנסים שני אבנטים חסר אחת או יותר אחת או שהיתה לו רטיה על בשרו תחת בגדו ועבד עבודה עבודתו פסולה ויליף לה התם מקראי בני אהרן הכהנים בכהונם כלומר בבגדי הדיוט הזקוקין להם כהן הדיוט שלבש בגדי כהן גדול ועבד עבודתו פסולה דהיינו יתור בגדים:
Bava Metzia,95,1,בבא בתרא,רבי יוסי לטעמיה דאמר - בבבא בתרא בפרק גט פשוט (בבא בתרא דף קסח.):
Bava Metzia,104,4,יבמות,"והערב שמש - לטומאה דאורייתא משא""כ במעשר דאמר מר טבל ועלה אוכל במעשר ומקרא ילפינן לה ביבמות בפרק הערל (יבמות דף עד:):"
Bava Metzia,179,1,סנהדרין,סבירא להו כרבי חידקא - בסנהדרין בפרק ד' מיתות (סנהדרין דף נו:): 
Bava Metzia,180,0,"ב""ק","רבא אמר אתנן אסרה תורה אפילו בא על אמו - ונתן לה טלה באתנן אתנן הוא ואסור לקרבן דאתנן סתמא כתיב (דברי' כנ) ל""ש אמו ול""ש פנויה ואע""ג דאי תבעה ליה בדינא קמן תן לי אתנני לא מחייבינן ליה דהא קם ליה בדרבה מיניה כי יהביה ניהלה אתנן הוא אלמא אפילו במקום מיתה נמי רמו תשלומין עליה אלא שאין כח לענשו בשתים אבל ידי שמים לא יצא עד שישלם דאי לא רמו תשלומין עליה כי יהביה ניהלה מי הוה אתנן מתנה בעלמא הוא דיהיב לה וגבי חוסם נמי תשלומין רמו עליה אלא שאין כח בב""ד לענשו שתים וכיון דרמו תשלומין עליה לא יצא ידי חובתו עד שישלם אי נמי אי תפיס לא מפקינן מיניה כך שמעתי מפי מורי הזקן ויש דוגמתו בב""ק בפרק מרובה (בבא קמא דף ע:) ושם מפורש יותר והביא לי מורי ראיה על זה:"
Bava Metzia,218,0,כתובות,לאו מי אוקימנא - בכתובות בפרק האשה שנפלו לה נכסים (דף עט:):
Bava Metzia,233,1,הוריות,דדיינא הוא - אב בית דין היה כדאמרינן בהוריות בפרק בתרא (דף יג:): 
Keritot,5,1,זבחים,שוחט ומעלה איכא ב' כריתות באחרי מות וחד לאו בראה אנכי השמר לך פן תעלה עולותיך בכל מקום [וכו' וכל מקום] שנאמר השמר פן ואל אינו אלא לא תעשה אבל בשחיטה ליכא לאו בהדיא דהאי דכתיב בפרשת (ויקרא י״ז:ז׳) ולא יזבחו עוד את זבחיהם וגו' מוקים ליה בזבחים בפרק השוחט והמעלה (זבחים דף קו.) בזובח בהמה למרקוליס:
Keritot,6,0,"ב""ק","ויליף שור שור משבת - למען ינוח שורך (שמות כ״ג:י״ב) מה התם חיה ועוף כיוצא בו דהכי מוקמינן בב""ק בפרק שור שנגח את הפרה (בבא קמא דף נד: ע""ש):"
Keritot,13,1,פסחים,"אלא כרת במברך את השם מנא להו - במברך את השם כתיב איש כי יקלל אלהיו ונשא חטאו (ויקרא כ״ד:ט״ו) ונאמר בפסח (במדבר ט׳:י״ג) חטאו ישא האיש ההוא מה להלן כרת אף כאן כרת והכי נמי איכא דדריש ליה בפסחים בפרק מי שהיה טמא (פסחים דף צג:) ודרשי הכי וחדל לעשות הפסח ראשון דהא קרבן ה' לא הקריב במועדו חטאו ישא ולא נאמר כרת דמגדף במקום קרבן ולא גמרינן ליה אלא מכרת דפסח שאינה בת חטאת דמצות עשה היא. ור""ע אית ליה כרת בשני ומוקי לחטאו ישא בפסח שני וגמר לה ממגדף וסבר מגדף היינו מברך את השם ובפסחים (שם) נמי איכא דדריש ליה הכי:"
Keritot,15,3,"ב""ק","כבימים - אם ראה ג' ימים רצופין כדמפרש בב""ק בפרק ב' (דף כד.) זבה לא מטמאה אלא בימים:"
Keritot,23,0,עירובין,אכל אוכלין טמאין - נפסל גופו מן התרומה אם אכל חצי פרס כדאמרינן בעירובין בפרק כיצד משתתפין (שם) וחצי חציה לפסול את הגויה:
Keritot,29,0,מנחות,לפני זריקת דמים - שייכא מעילה אבל נזרק הדם דהיתה לה שעת היתר לכהנים שוב אין בו מעילה וכן מפורש במנחות בפרק התכלת (מנחות דף מז:):
Keritot,37,0,בבא קמא,מקלקל בחבורה חייב - דהכי אמרינן בבבא קמא בפרק המניח את הכד (דף לד:) כל המקלקלין פטורין חוץ מחובל ומבעיר:
Keritot,41,0,"ב""ק","חיה ועוף כיוצא בהן - בב""ק בפרק שור שנגח את הפרה (בבא קמא דף נד:) אחד השור ואחד כל בהמה לנפילת הבור כו' ולכלאים ולשבת וכן חיה ועוף כיוצא בהן:"
Keritot,43,0,שחיטת קדשים,<b>ורבי עקיבא אין היקש למחצה </b>לא גרסינן לה דלאו היינו היקש למחצה ובשחיטת קדשים בפרק איזהו מקומן (זבחים דף מח.) איתא לכולה הא שמעתא ולא גרסינן להא אלא הכי גרסינן <b>ורבי עקיבא אשם בכסף שקלים מנא ליה כו'</b> - הילכך על כרחיך הקישא לאפוקי מגזירה שוה אתא למיהוי גזירה שוה למחצה דאי לאו להכי אתא היקישא למאי תדרוש ליה:
Keritot,45,1,בכורות,"דקסבר ולדות קדשים בהוייתן הן קדושין - והויה לישנא דקרא דאיתרבי מיניה ולדות קדשים דגרסינן בבכורות בפרק ב' (דף יד:) רק קדשיך אלו התמורות אשר יהיה לך אלו הוולדות וההיא דרשא דגבי טומאת הגוף דלעיל אשר לה' לרבות האימורים לית ליה ומוקי ליה לדרשא אחרינא בת""כ לרבות את הלן ואת היוצא:"
Keritot,47,0,פסחים,"(אלא) אשם ודאי - מסתמא לא אקדשיה אי הוה ידע דלא צריך ליה הילכך הקדש טעות הוא אבל אשם תלוי הא ספק הוא ליה והוה סבור דשמא לא חטא ואפ""ה אקדשיה הילכך גלי אדעתיה דלבו נוקפו וגמר והקדישו ולא הוי חולין שנשחטו בעזרה אלא כשאר קדשים שאירע בהן פסול ובשרפה כדאמרינן בפסחים בפרק כל שעה (פסחים דף כד.):"
Keritot,47,0,"ב""ק","כל העומד ליזרק כזרוק דמי - בב""ק בפרק מרובה (בבא קמא דף עו:):"
Keritot,50,0,ערכין,על ז' דברים - בערכין בפרק יש בערכין (ערכין דף טז.):
